1	1.213	"mixed"	4
1	0.871	"loss"	6
1	1.036	"loss"	4
1	1.307	"gain"	2
1	1.229	"mixed"	6
1	1.337	"gain"	4
1	1.073	"mixed"	2
1	1.108	"gain"	6
1	1.015	"loss"	2
1	0.761	"loss"	6
1	0.942	"loss"	2
1	1.457	"loss"	4
1	1.097	"mixed"	4
1	1.163	"mixed"	2
1	2.047	"gain"	2
1	1.034	"mixed"	6
1	0.796	"gain"	6
1	0.8	"gain"	4
0	1.273	"loss"	4
1	0.808	"loss"	2
1	0.882	"gain"	4
1	0.903	"loss"	6
1	1.014	"gain"	6
1	1.014	"gain"	2
1	0.972	"mixed"	2
1	0.843	"mixed"	4
1	0.893	"mixed"	6
1	1.414	"mixed"	4
1	1.379	"mixed"	6
1	0.757	"gain"	2
1	0.963	"loss"	6
1	1.262	"loss"	2
1	0.74	"mixed"	2
1	1.281	"gain"	4
1	0.692	"gain"	6
1	1.057	"loss"	4
1	1.129	"loss"	6
1	0.857	"mixed"	6
1	0.943	"gain"	4
1	0.992	"loss"	4
1	1.052	"gain"	2
0	1.418	"loss"	2
1	0.673	"gain"	6
1	1.932	"mixed"	2
1	0.737	"mixed"	4
1	1.077	"loss"	4
1	0.762	"mixed"	6
1	1.219	"gain"	6
1	1.015	"gain"	4
1	0.613	"mixed"	4
0	1.267	"mixed"	2
1	0.741	"loss"	2
1	0.806	"gain"	2
1	1.044	"loss"	6
1	0.932	"mixed"	6
1	1.807	"gain"	2
1	0.785	"loss"	6
1	1.014	"loss"	4
1	1.251	"mixed"	4
1	1.016	"loss"	2
1	0.62	"gain"	6
1	1.115	"gain"	4
1	1.169	"mixed"	2
1	0.996	"loss"	4
1	0.727	"mixed"	6
1	0.992	"loss"	2
1	0.965	"mixed"	4
1	0.845	"gain"	4
1	0.962	"gain"	6
1	0.706	"mixed"	2
1	0.668	"loss"	6
1	0.847	"gain"	2
1	1.043	"gain"	4
1	1.143	"loss"	4
1	0.674	"loss"	6
1	0.712	"mixed"	2
1	0.795	"mixed"	6
1	0.929	"gain"	2
1	1.491	"loss"	2
1	0.65	"mixed"	4
1	0.768	"gain"	6
1	0.906	"gain"	4
1	0.567	"loss"	2
1	0.848	"loss"	6
1	0.952	"mixed"	6
1	1.292	"loss"	4
1	0.742	"gain"	6
1	1.27	"gain"	2
1	1.025	"mixed"	4
1	0.987	"mixed"	2
1	1.279	"mixed"	2
1	0.799	"loss"	2
1	0.691	"gain"	6
1	1.206	"loss"	6
1	1.359	"loss"	4
1	2.168	"gain"	4
1	0.955	"gain"	2
1	1.003	"mixed"	4
1	1.429	"mixed"	6
1	0.819	"gain"	6
1	1.216	"mixed"	4
1	0.598	"loss"	6
1	1.125	"gain"	2
1	0.722	"mixed"	6
0	2.078	"loss"	2
1	0.966	"loss"	4
0	1.628	"mixed"	2
1	0.749	"gain"	4
1	1.047	"loss"	6
0	1.362	"gain"	2
1	1.009	"gain"	6
1	1.233	"loss"	2
1	1.441	"mixed"	4
1	0.845	"loss"	4
1	0.849	"mixed"	6
1	0.92	"mixed"	2
1	1.863	"gain"	4
1	0.793	"mixed"	6
1	0.824	"mixed"	2
1	0.826	"gain"	6
1	1.016	"gain"	2
1	1.15	"loss"	6
1	0.73	"mixed"	4
1	0.852	"loss"	4
1	0.758	"gain"	4
1	0.982	"loss"	2
1	0.935	"mixed"	4
1	0.572	"gain"	6
1	0.923	"gain"	4
1	0.956	"mixed"	2
1	1.124	"loss"	6
1	1.924	"loss"	2
0	1.474	"loss"	4
0	1.301	"gain"	2
1	0.848	"mixed"	6
1	1.057	"gain"	4
1	1.72	"mixed"	4
1	0.811	"gain"	2
1	0.884	"mixed"	6
1	0.856	"loss"	4
1	0.73	"gain"	6
1	1.393	"loss"	2
1	0.924	"loss"	6
1	1.009	"mixed"	2
1	0.862	"mixed"	4
1	0.602	"mixed"	6
1	0.892	"gain"	4
0	0.867	"mixed"	2
1	1.028	"gain"	2
1	1.081	"gain"	6
0	0.974	"loss"	2
1	0.738	"loss"	6
1	1.301	"loss"	4
0	1.606	"loss"	2
1	0.96	"gain"	4
1	0.83	"loss"	4
1	0.831	"gain"	6
1	0.958	"mixed"	2
1	0.622	"mixed"	6
1	0.986	"mixed"	4
1	0.809	"loss"	6
1	1.437	"gain"	2
1	0.894	"mixed"	4
1	0.904	"gain"	2
1	2.656	"loss"	2
1	0.649	"mixed"	2
1	1.039	"loss"	6
1	1.107	"loss"	4
1	0.554	"mixed"	6
1	1.283	"gain"	6
1	0.757	"gain"	4
1	0.531	"gain"	6
1	0.801	"loss"	6
