1	1.72779	"loss"	4
0	0.90605	"loss"	2
1	1.02838	"loss"	6
1	1.19542	"loss"	6
0	1.13172	"loss"	4
0	1.57029	"loss"	2
0	1.45413	"loss"	2
0	2.24958	"loss"	4
1	1.6605	"loss"	6
0	0.94111	"loss"	2
1	0.7524	"loss"	6
1	1.01475	"loss"	4
1	0.89635	"loss"	6
0	0.81927	"loss"	2
0	0.72854	"loss"	4
0	1.06655	"loss"	2
1	0.88623	"loss"	6
1	0.97292	"loss"	4
0	0.64886	"loss"	2
0	1.17175	"loss"	6
1	0.84282	"loss"	4
0	0.74271	"loss"	4
0	0.56346	"loss"	2
1	0.61382	"loss"	6
1	0.57506	"loss"	6
1	0.52564	"loss"	4
1	0.45253	"loss"	2
0	0.49595	"loss"	6
0	0.71477	"loss"	4
0	0.65707	"loss"	2
1	0.58591	"loss"	4
1	0.56194	"loss"	6
0	0.53802	"loss"	2
1	0.53196	"loss"	4
1	0.52789	"loss"	2
0	0.55162	"loss"	6
0	0.58461	"loss"	6
0	0.8585	"loss"	4
0	0.62018	"loss"	2
0	0.63012	"loss"	2
0	0.77733	"loss"	6
0	0.65283	"loss"	4
0	0.79298	"loss"	2
1	0.65274	"loss"	4
0	0.53807	"loss"	6
1	1.00025	"gain"	4
1	1.12432	"gain"	2
1	0.6252	"gain"	6
1	0.65927	"gain"	6
1	0.95665	"gain"	4
1	0.71137	"gain"	2
1	1.25487	"gain"	4
0	0.83405	"gain"	2
1	0.61772	"gain"	6
1	0.63081	"gain"	4
0	0.81762	"gain"	2
1	0.64627	"gain"	6
1	0.67893	"gain"	4
1	0.90682	"gain"	2
1	1.18241	"gain"	6
1	0.65671	"gain"	6
1	1.21916	"gain"	2
1	0.75662	"gain"	4
1	0.84721	"gain"	4
0	0.89628	"gain"	2
1	0.85613	"gain"	6
1	0.8087	"gain"	6
1	0.80824	"gain"	2
1	0.66806	"gain"	4
1	0.55409	"gain"	4
1	0.96886	"gain"	6
1	1.12391	"gain"	2
0	0.72353	"gain"	2
1	0.60491	"gain"	6
0	0.59967	"gain"	4
1	0.59354	"gain"	2
1	1.16274	"gain"	6
1	0.93986	"gain"	4
1	0.89756	"gain"	6
1	0.98833	"gain"	2
0	1.43633	"gain"	4
1	0.65878	"gain"	6
1	0.66251	"gain"	4
1	0.9486	"gain"	2
1	1.29561	"gain"	4
1	1.15608	"gain"	2
1	1.55813	"gain"	6
0	0.84516	"gain"	4
0	0.7928	"gain"	6
1	1.67514	"gain"	2
1	1.18707	"loss"	2
1	0.85535	"loss"	4
1	0.89439	"loss"	6
1	0.66708	"loss"	6
1	0.8105	"loss"	4
1	0.59276	"loss"	2
1	1.05868	"loss"	2
1	0.69875	"loss"	6
1	0.62829	"loss"	4
1	1.48943	"loss"	2
1	0.82451	"loss"	6
1	0.76833	"loss"	4
0	0.88347	"loss"	4
1	0.81443	"loss"	6
1	0.54025	"loss"	2
1	1.13282	"loss"	4
1	0.87642	"loss"	6
1	1.04464	"loss"	2
1	1.30353	"loss"	6
0	0.64223	"loss"	2
1	0.56099	"loss"	4
1	0.79237	"loss"	6
0	0.67283	"loss"	4
1	0.61023	"loss"	2
1	0.60358	"loss"	4
0	0.54799	"loss"	6
0	0.8772	"loss"	2
1	0.88717	"loss"	4
1	0.95565	"loss"	2
1	0.67224	"loss"	6
0	0.66969	"loss"	2
1	0.53012	"loss"	6
1	0.63642	"loss"	4
1	0.54135	"loss"	6
0	0.51233	"loss"	2
1	0.50455	"loss"	4
0	0.46798	"loss"	4
0	0.58402	"loss"	2
0	0.54872	"loss"	6
1	1.07623	"loss"	4
0	0.68923	"loss"	6
1	0.60387	"loss"	2
0	0.59675	"loss"	2
1	0.95787	"loss"	4
1	1.08074	"loss"	6
0	1.56254	"gain"	2
1	0.99947	"gain"	4
1	0.70087	"gain"	6
1	0.77251	"gain"	4
1	0.97255	"gain"	6
1	0.9379	"gain"	2
0	0.87909	"gain"	4
1	0.80712	"gain"	2
0	0.90226	"gain"	6
1	1.20709	"gain"	6
1	0.78753	"gain"	2
1	0.72928	"gain"	4
1	0.98003	"gain"	2
1	0.70523	"gain"	4
1	0.67939	"gain"	6
0	0.64297	"gain"	2
1	1.21127	"gain"	4
1	0.9293	"gain"	6
1	0.66007	"gain"	4
0	0.93531	"gain"	2
1	1.65287	"gain"	6
1	0.57561	"gain"	4
0	0.8895	"gain"	2
0	0.92391	"gain"	6
0	1.46046	"gain"	6
0	1.34756	"gain"	4
1	0.68997	"gain"	2
0	0.64334	"gain"	2
0	0.59662	"gain"	4
1	0.89014	"gain"	6
1	0.55237	"gain"	6
1	0.54664	"gain"	4
0	0.61628	"gain"	2
0	1.13011	"gain"	6
1	0.54728	"gain"	2
0	0.70213	"gain"	4
0	0.89965	"gain"	2
1	0.54631	"gain"	6
1	0.48747	"gain"	4
0	0.67147	"gain"	4
0	0.6069	"gain"	6
0	0.95012	"gain"	2
0	1.139	"gain"	4
1	0.66067	"gain"	6
1	0.63215	"gain"	2
1	1.16396	"mixed"	6
0	0.81166	"mixed"	2
0	1.24807	"mixed"	4
1	0.70923	"mixed"	4
1	0.94453	"mixed"	6
1	0.91613	"mixed"	2
1	0.85232	"mixed"	6
1	0.62489	"mixed"	4
1	1.19066	"mixed"	2
0	1.29332	"mixed"	4
0	1.29984	"mixed"	2
0	1.01995	"mixed"	6
0	1.5643	"mixed"	2
1	1.01027	"mixed"	4
1	0.55395	"mixed"	6
1	1.30906	"mixed"	6
1	0.73958	"mixed"	2
1	1.11736	"mixed"	4
1	0.9749	"mixed"	6
1	0.63452	"mixed"	4
1	0.7752	"mixed"	2
0	0.7472	"mixed"	4
1	0.99294	"mixed"	6
1	0.72564	"mixed"	2
1	0.8207	"mixed"	4
1	0.8885	"mixed"	6
1	0.89064	"mixed"	2
1	0.66346	"mixed"	6
0	1.46586	"mixed"	4
1	0.84942	"mixed"	2
1	0.76966	"mixed"	2
1	1.17585	"mixed"	4
1	1.02855	"mixed"	6
1	0.75097	"mixed"	6
1	0.74339	"mixed"	4
0	0.97663	"mixed"	2
1	1.13508	"mixed"	6
1	0.71952	"mixed"	4
1	0.62408	"mixed"	2
1	0.73123	"mixed"	2
1	0.57569	"mixed"	6
0	0.57629	"mixed"	4
1	0.80935	"mixed"	2
1	3.35623	"mixed"	4
