1	0.68477	"loss"	6
1	0.93349	"loss"	2
1	0.75131	"loss"	4
1	0.84178	"loss"	4
1	0.86681	"loss"	2
1	0.71029	"loss"	6
0	0.99758	"loss"	2
1	0.66662	"loss"	6
0	0.65028	"loss"	4
0	0.90703	"loss"	4
0	0.88633	"loss"	2
1	0.74872	"loss"	6
1	0.90542	"loss"	2
1	1.04824	"loss"	4
1	1.29132	"loss"	6
1	0.87895	"loss"	6
0	0.86068	"loss"	2
1	0.77544	"loss"	4
0	0.93972	"loss"	2
1	0.67549	"loss"	4
1	0.60806	"loss"	6
1	0.88582	"loss"	4
0	0.93655	"loss"	2
1	0.81577	"loss"	6
1	0.6502	"loss"	6
1	0.56666	"loss"	4
0	1.06068	"loss"	2
0	0.76172	"loss"	6
1	0.7237	"loss"	4
1	0.96527	"loss"	2
1	1.15363	"loss"	2
1	1.27575	"loss"	6
0	0.66949	"loss"	4
1	0.78289	"loss"	6
1	0.51223	"loss"	4
0	0.71923	"loss"	2
1	1.06411	"loss"	6
1	0.63377	"loss"	4
1	0.59918	"loss"	2
1	1.09724	"loss"	4
1	0.70182	"loss"	6
1	0.58423	"loss"	2
1	0.59908	"loss"	6
1	0.65195	"loss"	4
1	0.88242	"loss"	2
1	0.78309	"loss"	4
1	0.7197	"loss"	6
0	0.62992	"loss"	2
1	0.60166	"loss"	4
0	0.83791	"loss"	2
1	0.66409	"loss"	6
1	0.67272	"loss"	2
1	0.54586	"loss"	4
1	0.51624	"loss"	6
0	0.52385	"loss"	2
1	0.53783	"loss"	6
1	0.5111	"loss"	4
1	0.57191	"loss"	6
1	0.49059	"loss"	2
1	0.5352	"loss"	4
1	0.5774	"loss"	6
1	0.61288	"loss"	4
1	0.55661	"loss"	2
1	0.78559	"loss"	2
1	0.62536	"loss"	6
1	0.50191	"loss"	4
1	0.58016	"loss"	2
0	0.70805	"loss"	4
1	0.57884	"loss"	6
0	0.93547	"loss"	2
1	0.8437	"loss"	6
1	0.89374	"loss"	4
1	0.72318	"loss"	4
0	0.78202	"loss"	2
0	0.61834	"loss"	6
1	0.58349	"loss"	2
1	0.51665	"loss"	6
1	0.62225	"loss"	4
1	0.55439	"loss"	4
1	0.5773	"loss"	6
1	0.76889	"loss"	2
1	0.54801	"loss"	4
1	0.51868	"loss"	6
0	0.58312	"loss"	2
0	0.74567	"loss"	6
1	0.49825	"loss"	4
1	0.61054	"loss"	2
1	0.61694	"loss"	4
1	0.60858	"loss"	6
1	0.54954	"loss"	2
0	0.69097	"mixed"	2
1	0.56882	"mixed"	4
1	0.52937	"mixed"	6
1	0.49595	"mixed"	4
1	0.48682	"mixed"	6
0	0.55307	"mixed"	2
1	0.57885	"mixed"	6
1	0.59926	"mixed"	2
1	0.6097	"mixed"	4
1	0.53274	"mixed"	6
1	0.68813	"mixed"	2
1	0.62975	"mixed"	4
1	0.58203	"mixed"	4
1	0.70125	"mixed"	2
0	0.47315	"mixed"	6
0	0.64014	"mixed"	2
1	0.65561	"mixed"	4
1	1.10606	"mixed"	6
1	0.65912	"mixed"	4
0	0.72876	"mixed"	2
1	1.34748	"mixed"	6
0	0.82385	"mixed"	4
1	0.91075	"mixed"	2
1	0.60686	"mixed"	6
1	0.51729	"mixed"	6
1	0.50358	"mixed"	2
1	0.48436	"mixed"	4
0	0.88108	"mixed"	2
1	0.54318	"mixed"	4
1	0.86528	"mixed"	6
1	0.57236	"mixed"	2
1	0.56617	"mixed"	6
0	0.89344	"mixed"	4
1	0.46314	"mixed"	4
1	0.65822	"mixed"	6
0	0.45191	"mixed"	2
1	0.45105	"mixed"	6
0	0.49958	"mixed"	4
0	0.54767	"mixed"	2
1	0.75883	"mixed"	6
1	0.52342	"mixed"	4
1	0.47651	"mixed"	2
1	0.69894	"mixed"	2
1	0.46629	"mixed"	6
1	0.44622	"mixed"	4
1	0.8192	"mixed"	4
0	0.76969	"mixed"	2
1	0.55915	"mixed"	6
1	1.40464	"mixed"	4
1	0.51508	"mixed"	6
1	0.5574	"mixed"	2
1	0.53555	"mixed"	4
1	0.61394	"mixed"	2
1	0.74515	"mixed"	6
1	0.56408	"mixed"	4
1	0.50226	"mixed"	2
1	0.52846	"mixed"	6
1	0.74568	"mixed"	4
0	0.91465	"mixed"	6
1	0.56125	"mixed"	2
1	0.68519	"mixed"	2
1	0.60709	"mixed"	4
1	0.56708	"mixed"	6
1	0.48109	"mixed"	2
1	0.5337	"mixed"	4
1	0.55839	"mixed"	6
1	0.54165	"mixed"	4
1	0.49459	"mixed"	6
1	1.12169	"mixed"	2
1	0.96848	"mixed"	4
1	0.60897	"mixed"	2
1	0.58304	"mixed"	6
1	0.66093	"mixed"	2
1	0.48738	"mixed"	4
1	0.56614	"mixed"	6
1	1.11233	"mixed"	4
0	0.5841	"mixed"	2
1	0.5772	"mixed"	6
0	0.89055	"mixed"	2
1	0.87581	"mixed"	6
0	1.02586	"mixed"	4
1	0.54365	"mixed"	6
1	0.66775	"mixed"	4
1	0.82016	"mixed"	2
1	0.53939	"mixed"	6
1	0.60962	"mixed"	2
1	0.58218	"mixed"	4
1	0.49928	"mixed"	2
1	0.58031	"mixed"	4
1	0.59222	"mixed"	6
1	0.76795	"gain"	4
1	0.60715	"gain"	2
1	0.54353	"gain"	6
0	0.82637	"gain"	2
1	0.58532	"gain"	6
1	0.48905	"gain"	4
0	0.63462	"gain"	2
1	0.54538	"gain"	6
1	0.63453	"gain"	4
1	0.63181	"gain"	6
1	0.7105	"gain"	4
1	1.35541	"gain"	2
1	0.75356	"gain"	6
1	0.64197	"gain"	4
1	1.02815	"gain"	2
1	0.62053	"gain"	6
1	0.64483	"gain"	2
1	0.53171	"gain"	4
